dateTime,passengersNumber,line,lineType
2019-08-31,2514.0,29,daily
2019-09-06,3112.0,29,daily
2019-09-14,2541.0,29,daily
2019-10-10,2976.0,29,daily
2019-10-11,3115.0,29,daily
2019-11-14,2989.0,29,daily
2019-11-15,2827.0,29,daily
2019-11-18,2800.0,29,daily
2019-12-02,2892.0,29,daily
2019-12-07,2558.0,29,daily
2020-01-05,2738.0,29,daily
2020-01-07,3138.0,29,daily
2020-01-23,2846.0,29,daily
2020-02-05,2860.0,29,daily
2020-02-14,3019.0,29,daily
2020-02-15,2495.0,29,daily
2020-03-05,1870.0,29,daily
2019-06-18,3183.0,29,daily
2019-07-27,2296.0,29,daily
2019-08-11,2288.0,29,daily
2019-08-15,3110.0,29,daily
2019-09-01,1734.0,29,daily
2019-09-08,2012.0,29,daily
2019-09-11,3049.0,29,daily
2019-10-17,3165.0,29,daily
2019-11-02,2183.0,29,daily
2019-12-18,2043.0,29,daily
2019-12-29,1733.0,29,daily
2020-01-10,3026.0,29,daily
2020-01-28,2795.0,29,daily
2020-02-13,2877.0,29,daily
2020-02-29,2271.0,29,daily
2019-05-13,2677.0,29,daily
2019-06-22,2748.0,29,daily
2019-08-03,2582.0,29,daily
2019-08-07,3151.0,29,daily
2019-08-24,2685.0,29,daily
2019-10-14,2807.0,29,daily
2019-10-20,1381.0,29,daily
2019-10-30,2965.0,29,daily
2019-11-01,1481.0,29,daily
2019-11-03,1172.0,29,daily
2019-11-12,2992.0,29,daily
2019-11-26,2907.0,29,daily
2019-11-29,3166.0,29,daily
2019-12-12,3146.0,29,daily
2019-12-14,2844.0,29,daily
2019-12-15,1750.0,29,daily
2019-12-30,3183.0,29,daily
2020-01-01,666.0,29,daily
2020-03-02,2756.0,29,daily
2020-03-07,2349.0,29,daily
2019-05-29,2802.0,29,daily
2019-06-23,2105.0,29,daily
2019-07-17,3128.0,29,daily
2019-07-20,2504.0,29,daily
2019-07-24,2372.0,29,daily
2019-08-09,3016.0,29,daily
2019-09-17,2990.0,29,daily
2019-10-07,2883.0,29,daily
2019-10-08,2276.0,29,daily
2019-11-24,1607.0,29,daily
2019-11-25,2323.0,29,daily
2019-12-13,3198.0,29,daily
2020-01-06,1517.0,29,daily
2020-01-21,1747.0,29,daily
2020-02-19,2815.0,29,daily
2020-02-28,2910.0,29,daily
2019-05-21,2907.0,29,daily
2019-06-02,2412.0,29,daily
2019-06-29,2585.0,29,daily
2019-07-03,2942.0,29,daily
2019-08-05,2733.0,29,daily
2019-09-19,2867.0,29,daily
2019-09-20,3041.0,29,daily
2019-09-29,1831.0,29,daily
2019-10-05,2629.0,29,daily
2019-11-10,1276.0,29,daily
2019-12-22,1777.0,29,daily
2020-01-09,2700.0,29,daily
2020-01-12,1463.0,29,daily
2020-02-20,2855.0,29,daily
2020-02-24,2601.0,29,daily
2020-03-10,1630.0,29,daily
2019-05-30,3005.0,29,daily
2019-07-07,1473.0,29,daily
2019-07-18,3226.0,29,daily
2019-07-28,1948.0,29,daily
2019-08-10,3187.0,29,daily
2019-08-14,4352.0,29,daily
2019-08-30,3164.0,29,daily
2019-09-09,2869.0,29,daily
2019-12-06,1699.0,29,daily
2019-12-09,2978.0,29,daily
2019-12-16,2862.0,29,daily
2019-12-28,2531.0,29,daily
2020-02-04,2852.0,29,daily
2019-05-09,2894.0,29,daily
2019-05-16,2823.0,29,daily
2019-06-05,3013.0,29,daily
2019-06-07,2882.0,29,daily
2019-06-19,2860.0,29,daily
2019-07-31,2104.0,29,daily
2019-08-01,2935.0,29,daily
2019-08-20,2885.0,29,daily
2019-08-23,3081.0,29,daily
2019-08-28,2937.0,29,daily
2019-09-23,2961.0,29,daily
2019-10-03,3111.0,29,daily
2019-11-19,2710.0,29,daily
2019-11-22,2823.0,29,daily
2019-12-05,3086.0,29,daily
2019-12-23,3120.0,29,daily
2019-12-31,2542.0,29,daily
2020-01-02,2994.0,29,daily
2020-01-13,3014.0,29,daily
2020-01-17,3127.0,29,daily
2020-01-26,1565.0,29,daily
2020-01-27,2795.0,29,daily
2020-03-03,2817.0,29,daily
2019-05-25,2087.0,29,daily
2019-05-26,1384.0,29,daily
2019-06-04,2725.0,29,daily
2019-07-11,3542.0,29,daily
2019-09-02,3065.0,29,daily
2019-09-22,1726.0,29,daily
2019-09-25,2766.0,29,daily
2019-12-04,3006.0,29,daily
2020-01-15,918.0,29,daily
2020-01-19,2034.0,29,daily
2020-02-18,2653.0,29,daily
2020-03-04,2527.0,29,daily
2020-03-06,2880.0,29,daily
2020-03-08,1545.0,29,daily
2019-05-11,2256.0,29,daily
2019-05-31,3283.0,29,daily
2019-06-06,3002.0,29,daily
2019-06-26,3280.0,29,daily
2019-07-02,2969.0,29,daily
2019-08-08,3173.0,29,daily
2019-09-03,3316.0,29,daily
2019-09-16,2785.0,29,daily
2019-09-21,2481.0,29,daily
2019-10-28,2602.0,29,daily
2019-11-30,2516.0,29,daily
2019-12-03,2960.0,29,daily
2019-12-17,2071.0,29,daily
2019-12-27,3185.0,29,daily
2020-01-04,2311.0,29,daily
2020-01-16,2965.0,29,daily
2020-02-07,2990.0,29,daily
2020-02-27,2868.0,29,daily
2020-03-01,1582.0,29,daily
2019-06-30,1677.0,29,daily
2019-07-01,2865.0,29,daily
2019-07-12,3413.0,29,daily
2019-08-19,2905.0,29,daily
2019-10-06,1323.0,29,daily
2019-10-16,2914.0,29,daily
2019-10-18,3024.0,29,daily
2019-10-19,2472.0,29,daily
2019-11-16,2184.0,29,daily
2019-12-25,617.0,29,daily
2020-01-11,2085.0,29,daily
2020-01-18,2680.0,29,daily
2020-01-20,2415.0,29,daily
2020-02-12,2842.0,29,daily
2020-02-21,2921.0,29,daily
2019-05-27,2816.0,29,daily
2019-05-28,2954.0,29,daily
2019-06-17,2744.0,29,daily
2019-07-16,3138.0,29,daily
2019-08-02,3078.0,29,daily
2019-08-13,4068.0,29,daily
2019-08-26,2811.0,29,daily
2019-09-18,2859.0,29,daily
2019-11-09,2505.0,29,daily
2019-11-13,3034.0,29,daily
2019-11-27,3114.0,29,daily
2019-12-11,2473.0,29,daily
2019-12-19,3164.0,29,daily
2020-01-03,2627.0,29,daily
2020-02-17,2879.0,29,daily
2019-05-23,2709.0,29,daily
2019-06-16,1779.0,29,daily
2019-06-21,3113.0,29,daily
2019-07-06,2778.0,29,daily
2019-07-15,3241.0,29,daily
2019-07-22,3112.0,29,daily
2019-07-29,3062.0,29,daily
2019-08-12,3712.0,29,daily
2019-08-21,3047.0,29,daily
2019-09-05,3026.0,29,daily
2019-09-07,2775.0,29,daily
2019-10-02,2947.0,29,daily
2019-10-12,1919.0,29,daily
2019-10-13,1699.0,29,daily
2019-10-25,2975.0,29,daily
2019-11-04,2482.0,29,daily
2019-11-07,3107.0,29,daily
2019-12-01,1791.0,29,daily
2019-12-08,1395.0,29,daily
2020-01-24,2957.0,29,daily
2020-02-06,2806.0,29,daily
2020-03-09,2687.0,29,daily
2019-05-12,1656.0,29,daily
2019-05-15,2881.0,29,daily
2019-06-25,2968.0,29,daily
2019-07-08,2847.0,29,daily
2019-08-17,4050.0,29,daily
2019-08-22,3056.0,29,daily
2019-08-25,1572.0,29,daily
2019-08-27,2896.0,29,daily
2019-09-30,3101.0,29,daily
2019-10-01,2814.0,29,daily
2019-10-23,2950.0,29,daily
2019-10-29,2941.0,29,daily
2019-11-28,2932.0,29,daily
2020-02-08,2278.0,29,daily
2020-02-10,2695.0,29,daily
2020-02-23,1177.0,29,daily
2020-02-26,2823.0,29,daily
2019-06-01,3187.0,29,daily
2019-06-03,2857.0,29,daily
2019-07-14,1819.0,29,daily
2019-07-21,1863.0,29,daily
2019-07-26,3009.0,29,daily
2019-07-30,2986.0,29,daily
2019-08-04,1683.0,29,daily
2019-08-16,4134.0,29,daily
2019-08-18,1762.0,29,daily
2019-09-13,2807.0,29,daily
2019-10-22,1935.0,29,daily
2019-10-26,2470.0,29,daily
2019-10-31,3021.0,29,daily
2019-11-06,3125.0,29,daily
2019-11-21,2004.0,29,daily
2019-12-20,3175.0,29,daily
2020-02-22,1350.0,29,daily
2019-06-24,2535.0,29,daily
2019-06-28,3100.0,29,daily
2019-07-10,3219.0,29,daily
2019-07-19,3262.0,29,daily
2019-07-25,2408.0,29,daily
2019-08-06,2998.0,29,daily
2019-09-12,2978.0,29,daily
2019-09-15,1575.0,29,daily
2019-10-09,3008.0,29,daily
2019-10-15,2842.0,29,daily
2019-11-05,2773.0,29,daily
2019-11-11,2772.0,29,daily
2019-11-20,2891.0,29,daily
2019-12-10,3085.0,29,daily
2019-12-21,3418.0,29,daily
2019-12-24,2346.0,29,daily
2020-01-08,2889.0,29,daily
2020-01-14,2111.0,29,daily
2020-01-22,2886.0,29,daily
2020-01-25,2260.0,29,daily
2020-02-11,2933.0,29,daily
2020-02-16,1652.0,29,daily
2019-05-14,2839.0,29,daily
2019-05-24,2777.0,29,daily
2019-06-20,2860.0,29,daily
2019-06-27,3252.0,29,daily
2019-07-09,2981.0,29,daily
2019-07-13,2583.0,29,daily
2019-07-23,3081.0,29,daily
2019-09-04,3074.0,29,daily
2019-09-10,2825.0,29,daily
2019-10-04,2971.0,29,daily
2019-10-21,2803.0,29,daily
2019-10-24,2868.0,29,daily
2019-11-08,3004.0,29,daily
2019-11-17,1368.0,29,daily
2019-11-23,1983.0,29,daily
2019-12-26,3063.0,29,daily
2020-02-09,1400.0,29,daily
2020-02-25,2613.0,29,daily
2020-03-21,425.0,29,daily
2020-03-12,2483.0,29,daily
2020-03-19,221.0,29,daily
2020-03-16,1183.0,29,daily
2020-03-15,320.0,29,daily
2020-03-26,529.0,29,daily
2020-03-24,660.0,29,daily
2020-03-30,568.0,29,daily
2020-03-11,2576.0,29,daily
2020-03-22,164.0,29,daily
2020-03-23,750.0,29,daily
2020-03-27,651.0,29,daily
2020-03-29,10.0,29,daily
2020-03-18,875.0,29,daily
2020-03-25,592.0,29,daily
2020-03-13,1726.0,29,daily
2020-03-20,796.0,29,daily
2020-03-14,1314.0,29,daily
2020-03-17,831.0,29,daily
2023-03-01,10321.0,29,daily
2023-02-28,10375.0,29,daily
2021-11-02,9466.0,29,daily
2021-12-17,10223.0,29,daily
2022-02-28,8604.0,29,daily
2022-06-10,10718.0,29,daily
2022-08-05,8788.0,29,daily
2022-08-31,9066.0,29,daily
2022-09-21,10636.0,29,daily
2022-11-13,5227.0,29,daily
2022-12-20,11090.0,29,daily
2023-02-08,10779.0,29,daily
2022-06-27,8510.0,29,daily
2022-08-08,8992.0,29,daily
2022-09-17,8599.0,29,daily
2021-12-08,4084.0,29,daily
2021-12-21,10133.0,29,daily
2022-04-21,7463.0,29,daily
2022-05-20,9896.0,29,daily
2022-07-05,9634.0,29,daily
2022-08-13,10131.0,29,daily
2022-09-06,7406.0,29,daily
2022-10-17,9879.0,29,daily
2022-12-12,10481.0,29,daily
2022-12-29,9507.0,29,daily
2023-01-03,10089.0,29,daily
2023-02-22,10473.0,29,daily
2022-06-30,8321.0,29,daily
2022-08-24,7917.0,29,daily
2022-09-24,7325.0,29,daily
2021-12-16,9965.0,29,daily
2022-01-17,8834.0,29,daily
2022-02-02,9475.0,29,daily
2022-05-05,9751.0,29,daily
2022-05-29,7571.0,29,daily
2022-07-13,10753.0,29,daily
2022-08-25,8140.0,29,daily
2022-09-13,10131.0,29,daily
2022-10-31,10036.0,29,daily
2023-01-23,9938.0,29,daily
2022-06-08,9839.0,29,daily
2022-07-29,9486.0,29,daily
2022-09-11,7349.0,29,daily
2022-10-04,10608.0,29,daily
2021-12-09,9735.0,29,daily
2022-01-13,9096.0,29,daily
2022-01-30,4199.0,29,daily
2022-05-03,9641.0,29,daily
2022-05-23,9407.0,29,daily
2022-07-10,7169.0,29,daily
2022-08-15,9541.0,29,daily
2022-10-20,10092.0,29,daily
2022-06-07,9511.0,29,daily
2022-07-01,9306.0,29,daily
2022-08-26,8476.0,29,daily
2022-09-28,10056.0,29,daily
2021-08-15,5216.0,29,daily
2021-10-08,9775.0,29,daily
2021-10-19,9521.0,29,daily
2023-01-22,5301.0,29,daily
2021-04-07,7639.0,29,daily
2021-05-07,8920.0,29,daily
2021-07-15,8444.0,29,daily
2021-09-07,8668.0,29,daily
2021-10-11,8259.0,29,daily
2021-11-16,9395.0,29,daily
2022-01-01,4219.0,29,daily
2021-04-18,4740.0,29,daily
2021-05-03,8202.0,29,daily
2021-06-07,8831.0,29,daily
2021-07-30,7966.0,29,daily
2021-09-08,9663.0,29,daily
2023-01-14,9128.0,29,daily
2023-02-23,10556.0,29,daily
2021-04-16,8730.0,29,daily
2021-07-11,6284.0,29,daily
2021-08-12,7648.0,29,daily
2021-10-02,7706.0,29,daily
2021-10-29,9928.0,29,daily
2021-12-15,9877.0,29,daily
2022-02-18,9707.0,29,daily
2022-02-21,9351.0,29,daily
2022-02-26,9998.0,29,daily
2022-04-04,9589.0,29,daily
2022-04-29,10163.0,29,daily
2022-05-07,8634.0,29,daily
2021-09-18,7191.0,29,daily
2021-11-03,9596.0,29,daily
2021-12-22,9254.0,29,daily
2022-02-05,7496.0,29,daily
2022-04-01,10147.0,29,daily
2022-05-14,7795.0,29,daily
2022-07-08,9510.0,29,daily
2022-08-01,8735.0,29,daily
2022-09-25,5500.0,29,daily
2022-10-22,8489.0,29,daily
2022-12-01,10574.0,29,daily
2022-02-13,4971.0,29,daily
2022-03-24,9621.0,29,daily
2022-05-09,9604.0,29,daily
2022-06-14,9865.0,29,daily
2022-07-23,8229.0,29,daily
2022-10-11,10603.0,29,daily
2022-12-08,5634.0,29,daily
2023-02-06,10311.0,29,daily
2023-02-12,6384.0,29,daily
2021-05-01,5128.0,29,daily
2021-10-25,9281.0,29,daily
2022-01-24,8897.0,29,daily
2022-02-04,9709.0,29,daily
2022-05-08,5804.0,29,daily
2022-05-30,9584.0,29,daily
2022-07-17,7046.0,29,daily
2022-08-29,7959.0,29,daily
2022-11-04,10779.0,29,daily
2023-01-28,7738.0,29,daily
2022-06-23,9361.0,29,daily
2022-08-06,8082.0,29,daily
2022-09-15,10082.0,29,daily
2022-10-05,10349.0,29,daily
2022-10-12,5828.0,29,daily
2022-10-26,10324.0,29,daily
2022-10-29,8293.0,29,daily
2022-11-08,9886.0,29,daily
2022-11-12,8940.0,29,daily
2022-11-16,9804.0,29,daily
2022-11-23,10365.0,29,daily
2022-11-29,10493.0,29,daily
2022-12-14,10614.0,29,daily
2022-12-25,4939.0,29,daily
2023-01-17,10178.0,29,daily
2023-02-13,10672.0,29,daily
2021-04-22,8409.0,29,daily
2021-04-29,8683.0,29,daily
2021-05-24,7599.0,29,daily
2021-08-21,7183.0,29,daily
2021-10-24,5178.0,29,daily
2023-02-11,9275.0,29,daily
2021-04-10,6642.0,29,daily
2021-05-12,8361.0,29,daily
2021-07-29,8130.0,29,daily
2021-09-19,4784.0,29,daily
2021-10-22,9489.0,29,daily
2021-11-23,9211.0,29,daily
2022-02-06,4723.0,29,daily
2022-03-15,9680.0,29,daily
2022-04-25,9758.0,29,daily
2022-06-04,7907.0,29,daily
2021-11-13,7563.0,29,daily
2021-12-27,8230.0,29,daily
2022-03-04,10226.0,29,daily
2022-04-02,7668.0,29,daily
2022-05-15,5035.0,29,daily
2022-07-22,9056.0,29,daily
2022-08-02,9938.0,29,daily
2022-09-27,10074.0,29,daily
2022-11-02,10426.0,29,daily
2022-12-13,11043.0,29,daily
2022-03-03,9645.0,29,daily
2022-03-29,9637.0,29,daily
2022-05-12,9940.0,29,daily
2022-08-18,6833.0,29,daily
2022-10-13,10210.0,29,daily
2023-01-07,8050.0,29,daily
2023-02-27,10093.0,29,daily
2021-05-08,8144.0,29,daily
2021-05-16,3764.0,29,daily
2022-09-09,6553.0,29,daily
2022-10-23,5751.0,29,daily
2022-11-30,10237.0,29,daily
2023-02-17,10935.0,29,daily
2021-06-22,8197.0,29,daily
2021-08-02,8456.0,29,daily
2021-11-21,4413.0,29,daily
2021-12-19,6044.0,29,daily
2022-01-12,9200.0,29,daily
2022-12-06,6469.0,29,daily
2023-01-09,10708.0,29,daily
2023-02-02,10879.0,29,daily
2021-05-19,8587.0,29,daily
2021-07-02,8649.0,29,daily
2021-09-10,9559.0,29,daily
2022-10-07,10857.0,29,daily
2022-11-07,10209.0,29,daily
2023-01-26,10522.0,29,daily
2023-02-25,8937.0,29,daily
2021-04-24,6980.0,29,daily
2021-07-03,6959.0,29,daily
2021-09-14,9173.0,29,daily
2021-10-16,7703.0,29,daily
2021-12-06,4894.0,29,daily
2022-01-06,4451.0,29,daily
2022-02-11,9870.0,29,daily
2022-12-22,10194.0,29,daily
2021-04-15,8613.0,29,daily
2021-08-30,8202.0,29,daily
2021-12-20,10163.0,29,daily
2022-01-25,9195.0,29,daily
2022-03-06,5178.0,29,daily
2022-05-13,10090.0,29,daily
2022-06-15,10270.0,29,daily
2022-08-09,9055.0,29,daily
2022-09-05,9718.0,29,daily
2022-10-14,10795.0,29,daily
2022-11-20,4938.0,29,daily
2022-12-27,10243.0,29,daily
2023-02-10,10867.0,29,daily
2022-06-29,8504.0,29,daily
2022-08-21,5941.0,29,daily
2022-09-22,10611.0,29,daily
2022-12-18,6074.0,29,daily
2023-01-06,5976.0,29,daily
2023-01-31,10694.0,29,daily
2021-04-17,6735.0,29,daily
2021-04-30,8963.0,29,daily
2021-05-29,6940.0,29,daily
2021-06-29,8078.0,29,daily
2021-09-06,8989.0,29,daily
2023-01-13,10888.0,29,daily
2023-02-14,10874.0,29,daily
2021-04-11,3613.0,29,daily
2021-06-05,6898.0,29,daily
2021-08-07,7147.0,29,daily
2021-09-22,9468.0,29,daily
2021-10-27,9709.0,29,daily
2021-11-27,6449.0,29,daily
2022-02-08,9515.0,29,daily
2022-04-03,5223.0,29,daily
2021-10-07,9763.0,29,daily
2021-11-15,9124.0,29,daily
2022-01-10,8963.0,29,daily
2022-03-13,5161.0,29,daily
2022-04-27,9889.0,29,daily
2022-06-03,9775.0,29,daily
2022-07-25,6020.0,29,daily
2022-08-17,9378.0,29,daily
2022-10-10,9929.0,29,daily
2022-11-14,9953.0,29,daily
2022-12-19,10749.0,29,daily
2022-03-14,9591.0,29,daily
2022-04-30,8655.0,29,daily
2022-05-26,9973.0,29,daily
2022-09-12,9896.0,29,daily
2022-11-11,10435.0,29,daily
2023-01-11,10631.0,29,daily
2021-04-13,8247.0,29,daily
2021-06-06,4980.0,29,daily
2021-07-06,8306.0,29,daily
2022-09-03,7994.0,29,daily
2022-10-02,5840.0,29,daily
2022-11-06,5444.0,29,daily
2023-01-19,12079.0,29,daily
2021-06-10,9321.0,29,daily
2021-07-01,8473.0,29,daily
2021-08-31,9042.0,29,daily
2021-10-12,5257.0,29,daily
2021-12-04,6885.0,29,daily
2022-01-03,8554.0,29,daily
2022-01-16,4544.0,29,daily
2022-12-21,15147.0,29,daily
2021-04-14,8592.0,29,daily
2021-06-16,9064.0,29,daily
2021-08-14,7255.0,29,daily
2021-10-26,9155.0,29,daily
2021-12-10,9540.0,29,daily
2022-01-18,8997.0,29,daily
2022-03-17,9811.0,29,daily
2022-05-02,9548.0,29,daily
2022-06-06,9797.0,29,daily
2022-07-27,10243.0,29,daily
2022-08-27,7804.0,29,daily
2022-10-16,5696.0,29,daily
2022-11-17,10171.0,29,daily
2022-12-24,7535.0,29,daily
2022-03-16,9440.0,29,daily
2022-05-04,9521.0,29,daily
2022-06-01,10237.0,29,daily
2022-07-15,9836.0,29,daily
2022-09-18,6175.0,29,daily
2022-11-21,9714.0,29,daily
2023-01-30,10460.0,29,daily
2023-02-07,10392.0,29,daily
2021-04-21,8201.0,29,daily
2021-06-17,8744.0,29,daily
2021-07-24,7640.0,29,daily
2022-09-08,10431.0,29,daily
2022-10-19,10348.0,29,daily
2022-11-28,10238.0,29,daily
2023-02-09,10967.0,29,daily
2023-02-26,5340.0,29,daily
2021-06-14,9285.0,29,daily
2021-07-21,8458.0,29,daily
2021-09-27,8715.0,29,daily
2021-11-09,9429.0,29,daily
2021-12-18,8315.0,29,daily
2022-01-09,3206.0,29,daily
2022-11-25,10731.0,29,daily
2022-12-03,8262.0,29,daily
2022-12-31,7215.0,29,daily
2021-05-18,8752.0,29,daily
2021-09-09,9135.0,29,daily
2021-11-07,4847.0,29,daily
2022-12-26,9374.0,29,daily
2023-01-27,10616.0,29,daily
2021-04-06,7414.0,29,daily
2021-06-24,8604.0,29,daily
2021-08-10,8399.0,29,daily
2021-09-15,9337.0,29,daily
2023-01-16,10471.0,29,daily
2021-04-04,5397.0,29,daily
2021-05-04,8547.0,29,daily
2021-07-13,8136.0,29,daily
2021-08-13,7894.0,29,daily
2021-10-06,9492.0,29,daily
2021-11-04,9858.0,29,daily
2021-12-23,9181.0,29,daily
2022-04-20,7664.0,29,daily
2022-04-22,8519.0,29,daily
2021-12-14,9609.0,29,daily
2022-01-22,6915.0,29,daily
2022-03-30,9716.0,29,daily
2022-05-11,9621.0,29,daily
2022-06-21,9477.0,29,daily
2022-07-30,6743.0,29,daily
2022-09-10,8749.0,29,daily
2022-10-18,10405.0,29,daily
2022-11-24,10503.0,29,daily
2023-01-05,11023.0,29,daily
2022-03-23,10013.0,29,daily
2022-05-06,10084.0,29,daily
2022-06-13,9541.0,29,daily
2022-10-03,10565.0,29,daily
2022-12-04,6453.0,29,daily
2023-02-03,11103.0,29,daily
2021-04-23,8896.0,29,daily
2021-06-18,9109.0,29,daily
2021-06-20,5168.0,29,daily
2021-06-28,7882.0,29,daily
2021-08-18,7394.0,29,daily
2021-08-28,7735.0,29,daily
2021-09-02,8569.0,29,daily
2021-09-05,6680.0,29,daily
2022-09-19,10134.0,29,daily
2022-10-25,10350.0,29,daily
2022-12-07,10711.0,29,daily
2023-02-18,11407.0,29,daily
2021-04-02,5324.0,29,daily
2021-06-27,3811.0,29,daily
2021-08-08,6316.0,29,daily
2021-11-30,9700.0,29,daily
2021-12-28,8205.0,29,daily
2022-01-14,9338.0,29,daily
2022-12-11,4921.0,29,daily
2023-01-21,7976.0,29,daily
2021-04-03,6581.0,29,daily
2021-05-25,8820.0,29,daily
2021-07-07,8316.0,29,daily
2021-09-16,9395.0,29,daily
2021-11-19,9906.0,29,daily
2021-10-28,9811.0,29,daily
2021-12-07,8072.0,29,daily
2021-10-04,9344.0,29,daily
2021-11-29,9295.0,29,daily
2021-05-05,8572.0,29,daily
2021-05-06,8773.0,29,daily
2021-08-20,8546.0,29,daily
2021-10-20,9823.0,29,daily
2023-01-25,10420.0,29,daily
2021-04-08,7975.0,29,daily
2021-05-10,8526.0,29,daily
2021-07-19,9535.0,29,daily
2021-09-17,10014.0,29,daily
2021-10-14,9627.0,29,daily
2021-11-18,9568.0,29,daily
2022-01-23,4537.0,29,daily
2022-03-09,9936.0,29,daily
2022-05-17,10187.0,29,daily
2022-05-31,9832.0,29,daily
2021-09-24,9458.0,29,daily
2021-11-14,3921.0,29,daily
2021-12-30,8689.0,29,daily
2022-03-11,10001.0,29,daily
2022-04-15,5462.0,29,daily
2022-05-24,9359.0,29,daily
2022-07-24,7344.0,29,daily
2022-08-10,9397.0,29,daily
2022-10-08,8072.0,29,daily
2022-11-05,8818.0,29,daily
2022-12-16,11156.0,29,daily
2022-03-08,9674.0,29,daily
2022-04-09,7850.0,29,daily
2022-05-19,9755.0,29,daily
2022-09-07,9638.0,29,daily
2022-11-03,10318.0,29,daily
2023-01-08,4432.0,29,daily
2021-04-09,7511.0,29,daily
2021-05-11,8409.0,29,daily
2021-05-27,9029.0,29,daily
2021-07-04,5164.0,29,daily
2021-09-04,7921.0,29,daily
2022-09-02,9111.0,29,daily
2022-09-29,9952.0,29,daily
2022-11-01,5929.0,29,daily
2022-12-09,10146.0,29,daily
2023-02-21,10443.0,29,daily
2023-02-24,11170.0,29,daily
2021-04-05,5255.0,29,daily
2021-06-30,8630.0,29,daily
2021-08-29,5727.0,29,daily
2021-12-02,9637.0,29,daily
2022-01-15,7169.0,29,daily
2022-12-15,10866.0,29,daily
2023-02-01,10588.0,29,daily
2021-04-12,8413.0,29,daily
2021-06-02,9114.0,29,daily
2021-07-23,7870.0,29,daily
2021-09-26,5510.0,29,daily
2021-10-15,9805.0,29,daily
2021-11-20,7703.0,29,daily
2021-12-13,9930.0,29,daily
2021-12-24,6832.0,29,daily
2022-01-02,5057.0,29,daily
2022-01-11,9106.0,29,daily
2022-01-28,9249.0,29,daily
2022-02-01,9203.0,29,daily
2022-02-03,9258.0,29,daily
2022-02-09,9712.0,29,daily
2022-02-17,9512.0,29,daily
2022-02-20,4385.0,29,daily
2022-03-10,9907.0,29,daily
2022-03-12,8949.0,29,daily
2022-03-25,10324.0,29,daily
2022-03-26,8611.0,29,daily
2022-03-31,10031.0,29,daily
2022-04-06,9737.0,29,daily
2022-04-10,6999.0,29,daily
2022-04-12,8801.0,29,daily
2022-04-13,8317.0,29,daily
2022-04-23,7032.0,29,daily
2022-05-10,9985.0,29,daily
2022-05-28,9814.0,29,daily
2022-06-05,5846.0,29,daily
2022-06-19,6735.0,29,daily
2022-06-22,8765.0,29,daily
2022-07-12,10698.0,29,daily
2022-07-31,6087.0,29,daily
2022-08-12,9020.0,29,daily
2022-08-16,10210.0,29,daily
2022-09-01,9336.0,29,daily
2021-07-05,9958.0,29,daily
2021-07-08,8572.0,29,daily
2021-07-09,9493.0,29,daily
2021-07-10,7927.0,29,daily
2021-07-12,8132.0,29,daily
2021-07-20,9364.0,29,daily
2021-07-27,8374.0,29,daily
2021-08-09,8505.0,29,daily
2021-08-17,7031.0,29,daily
2021-08-24,8399.0,29,daily
2021-08-25,7985.0,29,daily
2021-08-26,8812.0,29,daily
2021-09-01,8045.0,29,daily
2021-09-03,8279.0,29,daily
2021-09-12,6170.0,29,daily
2021-09-13,9218.0,29,daily
2021-09-25,7670.0,29,daily
2021-09-29,9251.0,29,daily
2021-11-10,9637.0,29,daily
2022-01-04,7737.0,29,daily
2022-01-27,9080.0,29,daily
2022-02-16,9455.0,29,daily
2022-02-24,9826.0,29,daily
2022-04-11,8580.0,29,daily
2022-05-21,8491.0,29,daily
2022-06-24,9448.0,29,daily
2022-08-07,6824.0,29,daily
2022-09-26,9793.0,29,daily
2022-11-18,10441.0,29,daily
2022-01-19,9478.0,29,daily
2022-02-23,9696.0,29,daily
2022-04-14,5510.0,29,daily
2022-06-17,10891.0,29,daily
2022-07-20,9949.0,29,daily
2022-11-22,9702.0,29,daily
2023-01-12,10585.0,29,daily
2023-01-18,10618.0,29,daily
2023-02-20,9405.0,29,daily
2021-05-22,6243.0,29,daily
2022-07-19,10054.0,29,daily
2022-08-30,9215.0,29,daily
2022-10-30,5774.0,29,daily
2023-01-15,4801.0,29,daily
2021-10-30,7534.0,29,daily
2021-12-12,5699.0,29,daily
2022-03-22,9415.0,29,daily
2022-06-11,7876.0,29,daily
2022-07-28,9925.0,29,daily
2022-09-20,10444.0,29,daily
2022-11-09,9889.0,29,daily
2021-12-26,5493.0,29,daily
2022-02-15,9331.0,29,daily
2022-04-07,10178.0,29,daily
2022-05-18,9889.0,29,daily
2022-07-04,8611.0,29,daily
2023-01-01,4866.0,29,daily
2023-02-16,11175.0,29,daily
2021-05-02,4866.0,29,daily
2022-07-21,10395.0,29,daily
2022-09-04,7276.0,29,daily
2022-11-26,9000.0,29,daily
2023-01-20,9964.0,29,daily
2021-09-30,10077.0,29,daily
2021-11-24,9364.0,29,daily
2022-04-24,4852.0,29,daily
2022-05-25,9731.0,29,daily
2022-07-06,9041.0,29,daily
2022-08-19,11457.0,29,daily
2022-10-01,8359.0,29,daily
2022-11-19,7258.0,29,daily
2022-01-20,4903.0,29,daily
2022-02-25,9952.0,29,daily
2022-04-17,5159.0,29,daily
2022-06-26,5400.0,29,daily
2022-07-26,9368.0,29,daily
2022-12-10,8661.0,29,daily
