"dateTime","weather","lineNumber","passengersNumber"
"2022-09-09",25,28,5402
"2022-09-09",25,35,168
"2022-09-09",25,36,480
"2022-09-09",25,27,347
"2022-09-09",25,38,190
"2022-09-09",25,41,300
"2022-09-09",25,42,319
"2022-09-09",25,37,285
"2022-09-09",25,5,3684
"2022-09-09",25,6,65
"2022-09-09",25,29,1432
"2022-09-09",25,31,732
"2022-09-09",25,32,279
"2022-09-09",25,33,1840
"2022-09-09",25,16,1610
"2022-09-09",25,17,2289
"2022-09-09",25,18,960
"2022-09-09",25,19,1528
"2022-09-09",25,21,570
"2022-09-09",25,23,321
"2022-09-09",25,24,382
"2022-09-09",25,25,1549
"2022-09-09",25,26,2576
"2022-09-09",25,101,46
"2022-09-09",25,102,12
"2022-09-09",25,103,47
"2022-09-09",25,104,65
"2022-09-09",25,106,73
"2022-09-09",25,109,24
"2022-09-09",25,108,30
"2022-09-09",25,110,95
"2022-09-09",25,46,157
"2022-09-09",25,14,1779
"2022-09-09",25,8,1126
"2022-09-09",25,45,1175
"2022-09-09",25,13,6553
"2022-09-09",25,9,1948
"2022-09-10",12,101,190
"2022-09-10",12,102,1100
"2022-09-10",12,46,196
"2022-09-10",12,33,3217
"2022-09-10",12,41,668
"2022-09-10",12,42,459
"2022-09-10",12,45,1245
"2022-09-10",12,5,5802
"2022-09-10",12,6,48
"2022-09-10",12,8,1682
"2022-09-10",12,9,2678
"2022-09-10",12,13,8749
"2022-09-10",12,14,2845
"2022-09-10",12,35,212
"2022-09-10",12,36,825
"2022-09-10",12,37,631
"2022-09-10",12,38,242
"2022-09-10",12,23,563
"2022-09-10",12,24,1493
"2022-09-10",12,25,2713
"2022-09-10",12,26,4043
"2022-09-10",12,27,1283
"2022-09-10",12,28,7151
"2022-09-10",12,29,2372
"2022-09-10",12,31,2373
"2022-09-10",12,32,514
"2022-09-10",12,106,186
"2022-09-10",12,108,67
"2022-09-10",12,109,76
"2022-09-10",12,110,160
"2022-09-10",12,19,2401
"2022-09-10",12,21,1376
"2022-09-10",12,16,2046
"2022-09-10",12,103,137
"2022-09-10",12,104,215
"2022-09-10",12,17,2661
"2022-09-10",12,18,1394
"2022-09-11",11,46,170
"2022-09-11",11,41,358
"2022-09-11",11,32,280
"2022-09-11",11,16,1761
"2022-09-11",11,42,374
"2022-09-11",11,45,1505
"2022-09-11",11,37,330
"2022-09-11",11,38,170
"2022-09-11",11,8,1341
"2022-09-11",11,9,2193
"2022-09-11",11,13,7349
"2022-09-11",11,14,2020
"2022-09-11",11,27,371
"2022-09-11",11,17,2192
"2022-09-11",11,18,1140
"2022-09-11",11,19,1559
"2022-09-11",11,33,2086
"2022-09-11",11,35,208
"2022-09-11",11,36,491
"2022-09-11",11,5,4847
"2022-09-11",11,6,63
"2022-09-11",11,23,292
"2022-09-11",11,24,429
"2022-09-11",11,25,1843
"2022-09-11",11,26,3023
"2022-09-11",11,28,6665
"2022-09-11",11,29,1677
"2022-09-11",11,31,729
"2022-09-11",11,21,818
"2022-09-12",24,5,7790
"2022-09-12",24,46,283
"2022-09-12",24,13,9896
"2022-09-12",24,14,3651
"2022-09-12",24,16,1533
"2022-09-12",24,9,2855
"2022-09-12",24,18,1828
"2022-09-12",24,19,2240
"2022-09-12",24,21,1424
"2022-09-12",24,23,867
"2022-09-12",24,24,2830
"2022-09-12",24,25,2938
"2022-09-12",24,6,48
"2022-09-12",24,8,2129
"2022-09-12",24,28,10601
"2022-09-12",24,29,2227
"2022-09-12",24,31,2888
"2022-09-12",24,32,800
"2022-09-12",24,17,7106
"2022-09-12",24,35,916
"2022-09-12",24,36,1229
"2022-09-12",24,37,839
"2022-09-12",24,38,302
"2022-09-12",24,40,1496
"2022-09-12",24,41,1012
"2022-09-12",24,26,4738
"2022-09-12",24,27,2438
"2022-09-12",24,45,1847
"2022-09-12",24,33,5136
"2022-09-12",24,42,411
"2022-09-12",24,43,307
"2022-09-13",13,8,1962
"2022-09-13",13,6,58
"2022-09-13",13,16,1697
"2022-09-13",13,9,3014
"2022-09-13",13,13,10131
"2022-09-13",13,21,1355
"2022-09-13",13,19,2307
"2022-09-13",13,17,7092
"2022-09-13",13,18,1817
"2022-09-13",13,5,7839
"2022-09-13",13,25,3112
"2022-09-13",13,26,4909
"2022-09-13",13,27,2704
"2022-09-13",13,28,11155
"2022-09-13",13,14,3645
"2022-09-13",13,31,2941
"2022-09-13",13,32,859
"2022-09-13",13,33,5414
"2022-09-13",13,35,904
"2022-09-13",13,36,1244
"2022-09-13",13,37,890
"2022-09-13",13,23,989
"2022-09-13",13,24,2538
"2022-09-13",13,41,1035
"2022-09-13",13,42,309
"2022-09-13",13,43,299
"2022-09-13",13,45,1882
"2022-09-13",13,29,2337
"2022-09-13",13,46,256
"2022-09-13",13,38,315
"2022-09-13",13,40,1594
"2022-09-14",14,29,2422
"2022-09-14",14,33,5368
"2022-09-14",14,35,981
"2022-09-14",14,31,3077
"2022-09-14",14,32,796
"2022-09-14",14,23,898
"2022-09-14",14,24,2769
"2022-09-14",14,25,2889
"2022-09-14",14,26,5004
"2022-09-14",14,27,2725
"2022-09-14",14,28,11089
"2022-09-14",14,9,2957
"2022-09-14",14,13,10347
"2022-09-14",14,14,3787
"2022-09-14",14,16,1685
"2022-09-14",14,17,6897
"2022-09-14",14,18,1937
"2022-09-14",14,19,2321
"2022-09-14",14,21,1482
"2022-09-14",14,38,332
"2022-09-14",14,40,1638
"2022-09-14",14,41,1084
"2022-09-14",14,42,335
"2022-09-14",14,8,2127
"2022-09-14",14,45,1720
"2022-09-14",14,46,267
"2022-09-14",14,36,1339
"2022-09-14",14,37,883
"2022-09-14",14,43,296
"2022-09-14",14,5,8183
"2022-09-14",14,6,61
"2022-09-15",23,42,360
"2022-09-15",23,43,330
"2022-09-15",23,45,1872
"2022-09-15",23,41,1166
"2022-09-15",23,36,1205
"2022-09-15",23,32,827
"2022-09-15",23,33,5304
"2022-09-15",23,35,1023
"2022-09-15",23,5,9366
"2022-09-15",23,6,64
"2022-09-15",23,8,1975
"2022-09-15",23,9,2843
"2022-09-15",23,13,10082
"2022-09-15",23,14,3863
"2022-09-15",23,16,1668
"2022-09-15",23,17,8356
"2022-09-15",23,18,1895
"2022-09-15",23,19,2386
"2022-09-15",23,37,906
"2022-09-15",23,38,299
"2022-09-15",23,40,1654
"2022-09-15",23,24,2890
"2022-09-15",23,25,2914
"2022-09-15",23,26,5180
"2022-09-15",23,27,2912
"2022-09-15",23,28,12552
"2022-09-15",23,29,2487
"2022-09-15",23,31,3108
"2022-09-15",23,46,270
"2022-09-15",23,21,1467
"2022-09-15",23,23,1014
"2022-09-16",26,101,123
"2022-09-16",26,102,49
"2022-09-16",26,45,1913
"2022-09-16",26,46,250
"2022-09-16",26,106,113
"2022-09-16",26,109,53
"2022-09-16",26,108,61
"2022-09-16",26,110,120
"2022-09-16",26,21,1588
"2022-09-16",26,23,880
"2022-09-16",26,43,259
"2022-09-16",26,5,8665
"2022-09-16",26,6,61
"2022-09-16",26,8,2031
"2022-09-16",26,9,2944
"2022-09-16",26,103,76
"2022-09-16",26,104,141
"2022-09-16",26,16,1579
"2022-09-16",26,17,6876
"2022-09-16",26,18,1956
"2022-09-16",26,19,2593
"2022-09-16",26,37,838
"2022-09-16",26,38,318
"2022-09-16",26,24,3022
"2022-09-16",26,25,3321
"2022-09-16",26,26,5497
"2022-09-16",26,27,2884
"2022-09-16",26,28,10856
"2022-09-16",26,13,10680
"2022-09-16",26,14,3894
"2022-09-16",26,32,781
"2022-09-16",26,33,6406
"2022-09-16",26,35,842
"2022-09-16",26,36,1261
"2022-09-16",26,42,394
"2022-09-16",26,31,3225
"2022-09-16",26,40,1684
"2022-09-16",26,41,1060
"2022-09-16",26,29,2344
"2022-09-17",13,6,54
"2022-09-17",13,106,315
"2022-09-17",13,108,159
"2022-09-17",13,5,6301
"2022-09-17",13,103,237
"2022-09-17",13,19,2301
"2022-09-17",13,21,1304
"2022-09-17",13,23,542
"2022-09-17",13,24,2017
"2022-09-17",13,25,2791
"2022-09-17",13,26,4176
"2022-09-17",13,8,1636
"2022-09-17",13,9,2732
"2022-09-17",13,13,8599
"2022-09-17",13,14,2700
"2022-09-17",13,16,1875
"2022-09-17",13,109,103
"2022-09-17",13,110,241
"2022-09-17",13,37,656
"2022-09-17",13,38,260
"2022-09-17",13,41,709
"2022-09-17",13,42,364
"2022-09-17",13,45,1228
"2022-09-17",13,46,229
"2022-09-17",13,27,1664
"2022-09-17",13,28,7599
"2022-09-17",13,29,2332
"2022-09-17",13,31,2325
"2022-09-17",13,32,520
"2022-09-17",13,17,3485
"2022-09-17",13,18,1456
"2022-09-17",13,35,199
"2022-09-17",13,36,851
"2022-09-17",13,101,303
"2022-09-17",13,102,141
"2022-09-17",13,104,366
"2022-09-17",13,33,4145
"2022-09-18",17,14,1775
"2022-09-18",17,8,1105
"2022-09-18",17,9,1745
"2022-09-18",17,18,959
"2022-09-18",17,19,1279
"2022-09-18",17,21,679
"2022-09-18",17,13,6175
"2022-09-18",17,5,4927
"2022-09-18",17,6,29
"2022-09-18",17,26,2597
"2022-09-18",17,27,719
"2022-09-18",17,28,7448
"2022-09-18",17,29,1466
"2022-09-18",17,31,886
"2022-09-18",17,16,1325
"2022-09-18",17,17,3745
"2022-09-18",17,35,144
"2022-09-18",17,36,477
"2022-09-18",17,37,293
"2022-09-18",17,23,282
"2022-09-18",17,24,421
"2022-09-18",17,25,1461
"2022-09-18",17,42,293
"2022-09-18",17,45,1241
"2022-09-18",17,46,168
"2022-09-18",17,38,227
"2022-09-18",17,32,262
"2022-09-18",17,33,1746
"2022-09-18",17,41,254
"2022-09-19",12,26,4903
"2022-09-19",12,14,3699
"2022-09-19",12,27,2818
"2022-09-19",12,18,1918
"2022-09-19",12,19,2345
"2022-09-19",12,16,1605
"2022-09-19",12,17,7106
"2022-09-19",12,24,2866
"2022-09-19",12,25,2916
"2022-09-19",12,5,8171
"2022-09-19",12,6,78
"2022-09-19",12,8,1971
"2022-09-19",12,9,2897
"2022-09-19",12,13,10134
"2022-09-19",12,29,2397
"2022-09-19",12,31,3206
"2022-09-19",12,32,780
"2022-09-19",12,33,6001
"2022-09-19",12,21,1573
"2022-09-19",12,23,907
"2022-09-19",12,37,858
"2022-09-19",12,38,308
"2022-09-19",12,40,1609
"2022-09-19",12,41,1004
"2022-09-19",12,42,337
"2022-09-19",12,43,318
"2022-09-19",12,28,10914
"2022-09-19",12,46,278
"2022-09-19",12,36,1184
"2022-09-19",12,35,1039
"2022-09-19",12,45,1864
"2022-09-20",11,28,12181
"2022-09-20",11,29,2560
"2022-09-20",11,27,2738
"2022-09-20",11,33,6220
"2022-09-20",11,35,945
"2022-09-20",11,37,873
"2022-09-20",11,38,316
"2022-09-20",11,40,1626
"2022-09-20",11,36,1226
"2022-09-20",11,26,4970
"2022-09-20",11,5,8031
"2022-09-20",11,6,72
"2022-09-20",11,8,1956
"2022-09-20",11,31,3314
"2022-09-20",11,32,813
"2022-09-20",11,14,3709
"2022-09-20",11,16,1531
"2022-09-20",11,17,7596
"2022-09-20",11,18,1943
"2022-09-20",11,19,2486
"2022-09-20",11,21,1542
"2022-09-20",11,23,811
"2022-09-20",11,24,3103
"2022-09-20",11,25,3098
"2022-09-20",11,43,378
"2022-09-20",11,45,1837
"2022-09-20",11,46,256
"2022-09-20",11,9,2874
"2022-09-20",11,13,10444
"2022-09-20",11,41,1008
"2022-09-20",11,42,371
"2022-09-21",11,46,275
"2022-09-21",11,9,2911
"2022-09-21",11,16,1572
"2022-09-21",11,17,7328
"2022-09-21",11,13,10636
"2022-09-21",11,14,3678
"2022-09-21",11,40,1612
"2022-09-21",11,41,1098
"2022-09-21",11,42,372
"2022-09-21",11,43,348
"2022-09-21",11,45,1789
"2022-09-21",11,8,1966
"2022-09-21",11,29,2422
"2022-09-21",11,31,3125
"2022-09-21",11,32,750
"2022-09-21",11,33,6173
"2022-09-21",11,35,957
"2022-09-21",11,18,1903
"2022-09-21",11,19,2460
"2022-09-21",11,21,1475
"2022-09-21",11,23,824
"2022-09-21",11,24,2818
"2022-09-21",11,5,8486
"2022-09-21",11,6,91
"2022-09-21",11,28,11109
"2022-09-21",11,27,2805
"2022-09-21",11,36,1248
"2022-09-21",11,37,863
"2022-09-21",11,38,319
"2022-09-21",11,26,5061
"2022-09-21",11,25,3226
"2022-09-22",11,6,87
"2022-09-22",11,8,1973
"2022-09-22",11,13,10611
"2022-09-22",11,18,1907
"2022-09-22",11,19,2522
"2022-09-22",11,9,3022
"2022-09-22",11,17,7564
"2022-09-22",11,5,8491
"2022-09-22",11,25,3329
"2022-09-22",11,26,4924
"2022-09-22",11,27,2630
"2022-09-22",11,28,11502
"2022-09-22",11,29,2444
"2022-09-22",11,14,3932
"2022-09-22",11,16,1814
"2022-09-22",11,33,5889
"2022-09-22",11,35,949
"2022-09-22",11,36,1227
"2022-09-22",11,21,1433
"2022-09-22",11,23,854
"2022-09-22",11,24,2874
"2022-09-22",11,38,286
"2022-09-22",11,40,1677
"2022-09-22",11,41,1097
"2022-09-22",11,42,401
"2022-09-22",11,43,317
"2022-09-22",11,31,3159
"2022-09-22",11,32,835
"2022-09-22",11,46,261
"2022-09-22",11,37,836
"2022-09-22",11,45,1986
"2022-09-23",23,8,1955
"2022-09-23",23,6,76
"2022-09-23",23,16,1495
"2022-09-23",23,9,2964
"2022-09-23",23,13,10298
"2022-09-23",23,14,3683
"2022-09-23",23,21,1540
"2022-09-23",23,23,824
"2022-09-23",23,18,1933
"2022-09-23",23,19,2438
"2022-09-23",23,5,8519
"2022-09-23",23,25,3439
"2022-09-23",23,26,5013
"2022-09-23",23,27,2746
"2022-09-23",23,28,11092
"2022-09-23",23,29,2271
"2022-09-23",23,17,7128
"2022-09-23",23,32,739
"2022-09-23",23,33,6220
"2022-09-23",23,35,876
"2022-09-23",23,36,1234
"2022-09-23",23,37,815
"2022-09-23",23,38,296
"2022-09-23",23,24,2766
"2022-09-23",23,41,1076
"2022-09-23",23,42,355
"2022-09-23",23,45,1929
"2022-09-23",23,43,315
"2022-09-23",23,101,79
"2022-09-23",23,31,3174
"2022-09-23",23,102,28
"2022-09-23",23,103,68
"2022-09-23",23,104,65
"2022-09-23",23,108,41
"2022-09-23",23,106,89
"2022-09-23",23,109,36
"2022-09-23",23,40,1482
"2022-09-23",23,110,78
"2022-09-23",23,46,219
"2022-09-24",25,9,2492
"2022-09-24",25,14,2328
"2022-09-24",25,8,1486
"2022-09-24",25,17,3332
"2022-09-24",25,13,7325
"2022-09-24",25,19,2169
"2022-09-24",25,16,1266
"2022-09-24",25,23,423
"2022-09-24",25,24,1957
"2022-09-24",25,25,3048
"2022-09-24",25,21,1154
"2022-09-24",25,5,5981
"2022-09-24",25,6,42
"2022-09-24",25,28,7004
"2022-09-24",25,29,1879
"2022-09-24",25,31,2094
"2022-09-24",25,32,453
"2022-09-24",25,18,1310
"2022-09-24",25,35,132
"2022-09-24",25,36,661
"2022-09-24",25,37,565
"2022-09-24",25,38,261
"2022-09-24",25,41,661
"2022-09-24",25,42,342
"2022-09-24",25,26,3931
"2022-09-24",25,27,1657
"2022-09-24",25,101,398
"2022-09-24",25,102,162
"2022-09-24",25,104,383
"2022-09-24",25,103,261
"2022-09-24",25,33,4149
"2022-09-24",25,110,226
"2022-09-24",25,109,135
"2022-09-24",25,45,1217
"2022-09-24",25,46,188
"2022-09-24",25,108,208
"2022-09-24",25,106,310
"2022-09-25",25,29,1352
"2022-09-25",25,28,4810
"2022-09-25",25,18,746
"2022-09-25",25,31,625
"2022-09-25",25,27,300
"2022-09-25",25,23,192
"2022-09-25",25,24,315
"2022-09-25",25,19,1129
"2022-09-25",25,21,522
"2022-09-25",25,6,45
"2022-09-25",25,8,1017
"2022-09-25",25,9,1654
"2022-09-25",25,13,5500
"2022-09-25",25,14,1476
"2022-09-25",25,16,1097
"2022-09-25",25,17,1989
"2022-09-25",25,35,125
"2022-09-25",25,36,421
"2022-09-25",25,37,251
"2022-09-25",25,38,204
"2022-09-25",25,25,1258
"2022-09-25",25,26,2082
"2022-09-25",25,45,1242
"2022-09-25",25,46,133
"2022-09-25",25,33,1662
"2022-09-25",25,41,254
"2022-09-25",25,42,285
"2022-09-25",25,32,213
"2022-09-25",25,5,2943
"2022-09-26",25,41,1008
"2022-09-26",25,42,334
"2022-09-26",25,43,353
"2022-09-26",25,35,947
"2022-09-26",25,31,3038
"2022-09-26",25,32,731
"2022-09-26",25,33,5650
"2022-09-26",25,40,1694
"2022-09-26",25,5,7933
"2022-09-26",25,6,58
"2022-09-26",25,8,1883
"2022-09-26",25,9,2703
"2022-09-26",25,13,9793
"2022-09-26",25,14,3608
"2022-09-26",25,16,1227
"2022-09-26",25,17,7125
"2022-09-26",25,18,1706
"2022-09-26",25,36,1142
"2022-09-26",25,37,864
"2022-09-26",25,38,294
"2022-09-26",25,23,822
"2022-09-26",25,24,2984
"2022-09-26",25,25,3112
"2022-09-26",25,26,4681
"2022-09-26",25,27,2847
"2022-09-26",25,28,10733
"2022-09-26",25,29,2249
"2022-09-26",25,45,1835
"2022-09-26",25,46,251
"2022-09-26",25,19,2189
"2022-09-26",25,21,1434
"2022-09-27",25,42,334
"2022-09-27",25,46,246
"2022-09-27",25,6,91
"2022-09-27",25,13,10074
"2022-09-27",25,14,3730
"2022-09-27",25,16,1079
"2022-09-27",25,17,7670
"2022-09-27",25,18,1820
"2022-09-27",25,19,2292
"2022-09-27",25,21,1341
"2022-09-27",25,43,343
"2022-09-27",25,45,1805
"2022-09-27",25,5,8378
"2022-09-27",25,26,5062
"2022-09-27",25,8,2053
"2022-09-27",25,9,2931
"2022-09-27",25,29,2346
"2022-09-27",25,31,3101
"2022-09-27",25,32,809
"2022-09-27",25,33,6254
"2022-09-27",25,35,966
"2022-09-27",25,36,1239
"2022-09-27",25,37,888
"2022-09-27",25,23,899
"2022-09-27",25,24,3097
"2022-09-27",25,25,3209
"2022-09-27",25,41,1088
"2022-09-27",25,27,3028
"2022-09-27",25,28,11076
"2022-09-27",25,38,340
"2022-09-27",25,40,1745
"2022-09-28",26,6,97
"2022-09-28",26,5,8810
"2022-09-28",26,14,3634
"2022-09-28",26,13,10056
"2022-09-28",26,19,2226
"2022-09-28",26,16,1446
"2022-09-28",26,17,7954
"2022-09-28",26,18,1865
"2022-09-28",26,24,3117
"2022-09-28",26,25,3022
"2022-09-28",26,8,2070
"2022-09-28",26,9,3065
"2022-09-28",26,28,11087
"2022-09-28",26,29,2423
"2022-09-28",26,31,3264
"2022-09-28",26,32,781
"2022-09-28",26,33,6089
"2022-09-28",26,35,989
"2022-09-28",26,36,1235
"2022-09-28",26,21,1494
"2022-09-28",26,23,895
"2022-09-28",26,40,1732
"2022-09-28",26,41,1232
"2022-09-28",26,26,5196
"2022-09-28",26,27,3065
"2022-09-28",26,46,249
"2022-09-28",26,45,1951
"2022-09-28",26,37,840
"2022-09-28",26,38,333
"2022-09-28",26,43,379
"2022-09-28",26,42,340
"2022-09-29",26,27,3123
"2022-09-29",26,32,799
"2022-09-29",26,28,11376
"2022-09-29",26,31,3254
"2022-09-29",26,21,1612
"2022-09-29",26,23,921
"2022-09-29",26,29,2402
"2022-09-29",26,19,2104
"2022-09-29",26,26,5283
"2022-09-29",26,6,106
"2022-09-29",26,8,2106
"2022-09-29",26,9,3227
"2022-09-29",26,13,9952
"2022-09-29",26,14,3689
"2022-09-29",26,16,1200
"2022-09-29",26,17,7741
"2022-09-29",26,18,1909
"2022-09-29",26,36,1179
"2022-09-29",26,37,909
"2022-09-29",26,24,3178
"2022-09-29",26,25,3196
"2022-09-29",26,5,8776
"2022-09-29",26,42,378
"2022-09-29",26,43,355
"2022-09-29",26,45,2159
"2022-09-29",26,46,263
"2022-09-29",26,41,1288
"2022-09-29",26,33,6167
"2022-09-29",26,35,997
"2022-09-29",26,38,346
"2022-09-29",26,40,2007
"2022-09-30",25,42,387
"2022-09-30",25,41,1069
"2022-09-30",25,31,3380
"2022-09-30",25,29,2544
"2022-09-30",25,36,1204
"2022-09-30",25,37,883
"2022-09-30",25,38,357
"2022-09-30",25,40,1759
"2022-09-30",25,5,8556
"2022-09-30",25,6,84
"2022-09-30",25,8,2126
"2022-09-30",25,9,3287
"2022-09-30",25,13,10924
"2022-09-30",25,14,3793
"2022-09-30",25,32,847
"2022-09-30",25,33,6224
"2022-09-30",25,35,791
"2022-09-30",25,18,2121
"2022-09-30",25,19,2504
"2022-09-30",25,21,1458
"2022-09-30",25,23,870
"2022-09-30",25,24,2993
"2022-09-30",25,25,3418
"2022-09-30",25,26,5375
"2022-09-30",25,27,2894
"2022-09-30",25,28,11462
"2022-09-30",25,45,2065
"2022-09-30",25,46,240
"2022-09-30",25,101,40
"2022-09-30",25,102,18
"2022-09-30",25,103,41
"2022-09-30",25,104,61
"2022-09-30",25,106,61
"2022-09-30",25,109,34
"2022-09-30",25,108,37
"2022-09-30",25,110,81
"2022-09-30",25,43,342
"2022-09-30",25,17,7184
"2022-09-30",25,16,1341
"2022-10-01",15,46,211
"2022-10-01",15,102,110
"2022-10-01",15,32,489
"2022-10-01",15,33,4382
"2022-10-01",15,29,2129
"2022-10-01",15,37,596
"2022-10-01",15,38,259
"2022-10-01",15,41,576
"2022-10-01",15,42,369
"2022-10-01",15,45,1143
"2022-10-01",15,5,5710
"2022-10-01",15,6,40
"2022-10-01",15,8,1566
"2022-10-01",15,9,2738
"2022-10-01",15,13,8359
"2022-10-01",15,14,2568
"2022-10-01",15,35,161
"2022-10-01",15,36,833
"2022-10-01",15,18,1232
"2022-10-01",15,19,2122
"2022-10-01",15,21,1298
"2022-10-01",15,23,496
"2022-10-01",15,24,1989
"2022-10-01",15,25,2580
"2022-10-01",15,26,4062
"2022-10-01",15,27,1582
"2022-10-01",15,28,7095
"2022-10-01",15,31,2200
"2022-10-01",15,104,239
"2022-10-01",15,108,82
"2022-10-01",15,106,275
"2022-10-01",15,109,97
"2022-10-01",15,110,206
"2022-10-01",15,101,189
"2022-10-01",15,103,190
"2022-10-01",15,16,1250
"2022-10-01",15,17,2864
"2022-10-02",14,46,123
"2022-10-02",14,6,48
"2022-10-02",14,13,5840
"2022-10-02",14,14,1487
"2022-10-02",14,37,258
"2022-10-02",14,38,197
"2022-10-02",14,8,910
"2022-10-02",14,9,1685
"2022-10-02",14,45,1191
"2022-10-02",14,5,3101
"2022-10-02",14,27,276
"2022-10-02",14,28,4548
"2022-10-02",14,29,1282
"2022-10-02",14,31,492
"2022-10-02",14,32,250
"2022-10-02",14,16,936
"2022-10-02",14,17,2315
"2022-10-02",14,18,738
"2022-10-02",14,19,1056
"2022-10-02",14,41,261
"2022-10-02",14,42,238
"2022-10-02",14,25,972
"2022-10-02",14,26,2094
"2022-10-02",14,24,353
"2022-10-02",14,33,1491
"2022-10-02",14,35,147
"2022-10-02",14,36,452
"2022-10-02",14,21,455
"2022-10-02",14,23,194
"2022-10-03",17,5,7759
"2022-10-03",17,6,67
"2022-10-03",17,13,10565
"2022-10-03",17,18,1850
"2022-10-03",17,8,2059
"2022-10-03",17,9,2936
"2022-10-03",17,17,7042
"2022-10-03",17,23,855
"2022-10-03",17,25,3086
"2022-10-03",17,26,4747
"2022-10-03",17,27,2725
"2022-10-03",17,28,11111
"2022-10-03",17,29,2342
"2022-10-03",17,14,3611
"2022-10-03",17,16,1106
"2022-10-03",17,33,5817
"2022-10-03",17,35,853
"2022-10-03",17,19,2234
"2022-10-03",17,21,1432
"2022-10-03",17,24,2885
"2022-10-03",17,37,832
"2022-10-03",17,38,323
"2022-10-03",17,40,1523
"2022-10-03",17,41,929
"2022-10-03",17,42,342
"2022-10-03",17,43,378
"2022-10-03",17,31,3024
"2022-10-03",17,32,768
"2022-10-03",17,45,1925
"2022-10-03",17,36,1192
"2022-10-03",17,46,303
"2022-10-04",12,9,2977
"2022-10-04",12,6,56
"2022-10-04",12,8,2064
"2022-10-04",12,17,7430
"2022-10-04",12,13,10608
"2022-10-04",12,14,3701
"2022-10-04",12,21,1500
"2022-10-04",12,23,913
"2022-10-04",12,18,1776
"2022-10-04",12,19,2332
"2022-10-04",12,5,8170
"2022-10-04",12,25,3011
"2022-10-04",12,26,5115
"2022-10-04",12,27,2920
"2022-10-04",12,28,11574
"2022-10-04",12,16,1087
"2022-10-04",12,31,3161
"2022-10-04",12,32,796
"2022-10-04",12,33,5878
"2022-10-04",12,35,952
"2022-10-04",12,36,1228
"2022-10-04",12,37,858
"2022-10-04",12,38,301
"2022-10-04",12,24,3008
"2022-10-04",12,41,964
"2022-10-04",12,42,400
"2022-10-04",12,43,387
"2022-10-04",12,45,1858
"2022-10-04",12,29,2402
"2022-10-04",12,46,255
"2022-10-04",12,40,1615
"2022-10-05",15,28,11269
"2022-10-05",15,29,2409
"2022-10-05",15,32,773
"2022-10-05",15,33,5405
"2022-10-05",15,35,959
"2022-10-05",15,31,3284
"2022-10-05",15,21,1507
"2022-10-05",15,23,845
"2022-10-05",15,24,2828
"2022-10-05",15,25,2882
"2022-10-05",15,26,4626
"2022-10-05",15,27,2890
"2022-10-05",15,6,53
"2022-10-05",15,8,2009
"2022-10-05",15,9,2998
"2022-10-05",15,13,10349
"2022-10-05",15,14,3522
"2022-10-05",15,16,1143
"2022-10-05",15,17,7178
"2022-10-05",15,18,1717
"2022-10-05",15,19,2219
"2022-10-05",15,38,304
"2022-10-05",15,40,1670
"2022-10-05",15,41,1084
"2022-10-05",15,5,8297
"2022-10-05",15,43,323
"2022-10-05",15,45,1987
"2022-10-05",15,46,274
"2022-10-05",15,36,1249
"2022-10-05",15,37,780
"2022-10-05",15,42,299
"2022-10-06",43,8,2012
"2022-10-06",43,9,3038
"2022-10-06",43,46,260
"2022-10-06",43,37,889
"2022-10-06",43,38,313
"2022-10-06",43,40,1549
"2022-10-06",43,6,65
"2022-10-06",43,42,353
"2022-10-06",43,43,316
"2022-10-06",43,45,1888
"2022-10-06",43,5,8420
"2022-10-06",43,29,2429
"2022-10-06",43,31,3126
"2022-10-06",43,32,888
"2022-10-06",43,13,10315
"2022-10-06",43,14,3807
"2022-10-06",43,16,1079
"2022-10-06",43,17,7445
"2022-10-06",43,18,1823
"2022-10-06",43,41,1036
"2022-10-06",43,25,3008
"2022-10-06",43,26,4722
"2022-10-06",43,27,2906
"2022-10-06",43,28,11176
"2022-10-06",43,35,975
"2022-10-06",43,36,1224
"2022-10-06",43,21,1443
"2022-10-06",43,33,5830
"2022-10-06",43,24,2942
"2022-10-06",43,19,2264
"2022-10-06",43,23,899
"2022-10-07",13,8,2015
"2022-10-07",13,5,8364
"2022-10-07",13,6,58
"2022-10-07",13,102,32
"2022-10-07",13,101,55
"2022-10-07",13,103,45
"2022-10-07",13,110,104
"2022-10-07",13,25,3212
"2022-10-07",13,26,4966
"2022-10-07",13,27,2914
"2022-10-07",13,9,3119
"2022-10-07",13,13,10857
"2022-10-07",13,14,3874
"2022-10-07",13,16,1138
"2022-10-07",13,17,7025
"2022-10-07",13,104,71
"2022-10-07",13,106,105
"2022-10-07",13,108,62
"2022-10-07",13,109,33
"2022-10-07",13,24,2748
"2022-10-07",13,40,1563
"2022-10-07",13,41,1045
"2022-10-07",13,42,320
"2022-10-07",13,28,11149
"2022-10-07",13,29,2477
"2022-10-07",13,31,3148
"2022-10-07",13,32,736
"2022-10-07",13,33,5491
"2022-10-07",13,18,1885
"2022-10-07",13,19,2542
"2022-10-07",13,21,1367
"2022-10-07",13,23,838
"2022-10-07",13,38,324
"2022-10-07",13,45,2116
"2022-10-07",13,46,268
"2022-10-07",13,35,809
"2022-10-07",13,43,303
"2022-10-07",13,37,860
"2022-10-07",13,36,1164
"2022-10-08",45,6,48
"2022-10-08",45,8,1494
"2022-10-08",45,5,5695
